cell,route,tiles,scored_px,macro_iou_present_classes,macro_f1_present_classes,overall_accuracy,n_classes_present,iou_unknown,iou_asfalt,iou_fliser,iou_grus,iou_ubefestet,iou_green_roof,iou_drivhus,iou_betonflade,iou_brosten,iou_unknown2,iou_solceller
convnext_upernet_10ch,83-31,1020,836776918,0.9996046102696154,0.9998022660438199,0.9996046102696154,1,,0.0,0.0,0.0,0.9996046102696154,,,,,,
convnext_upernet_10ch,83-34,10,1067196,0.28547015049069324,0.43194878379247886,0.4407222290938122,2,,0.0,0.0,0.17208246175698694,0.3988578392243996,,,,0.0,,
convnext_upernet_10ch,84-40,5269,2226168062,0.23996036078385063,0.3240256963776756,0.80748313556571,9,,0.5634348636578641,0.18051611406617973,0.13155797289252422,0.8758725898821365,0.003122469537345935,0.13129262844973288,0.1043333361787178,0.012267503196103912,,0.1572457691940506
convnext_upernet_10ch,84-41,343,181155748,0.5270693185036214,0.583826452620913,0.9793049624900668,5,,0.906871199208602,0.0,0.11029097353126927,0.9788681785513503,0.0,0.0,0.0,0.0,,0.639316241226885
convnext_upernet_10ch,85-45,401,50907628,0.8946781398461056,0.9442902078394942,0.9509319310654191,3,,,,0.8706906141717432,0.8929184385167221,,0.0,,,,0.920425366849851
convnext_upernet_10ch,85-48,150,21881576,0.9757533586434662,0.9876603146033673,0.9830232977734328,3,,,,0.998200754924214,0.9683878875308407,,,,,,0.9606714334753441
convnext_upernet_10ch_unw,82-11,1441,1271017403,0.6763313477097469,0.7628799975030993,0.99236034221319,2,,0.0,0.0,0.3600526189313468,0.9926100764881469,,,,,,
convnext_upernet_10ch_unw,82-13,1043,863989206,0.4352613873766466,0.5056550456224207,0.9644082891470753,4,,0.5981704810976285,0.0,0.14482209323548775,0.9830273306326123,,0.0,0.015025644540857882,0.0,,0.0
convnext_upernet_10ch_unw,82-16,378,306829357,0.5544578876862235,0.6057144293485716,0.9864314710929046,2,,0.0,0.0,0.12250426966047877,0.9864115057119683,,,,0.0,,
convnext_upernet_10ch_unw,82-19,591,433222749,0.3771016825039764,0.4541394086597817,0.9456402969272512,8,,0.7036279276997288,0.10192855761233396,0.3592377440688009,0.960278793238809,0.0,0.15136752559473762,0.0,0.0,,0.740372911817401
