filename,route,reason,dsm_dtm_offset_m,dsm_offset_from_rgb_m,dtm_offset_from_rgb_m,ndsm_value
O2021_82_22_1_0029_00002078_5000_1000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,204.47493733951845,0.0,204.47493733951845,0.0
O2021_82_11_1_0027_00002537_5000_6000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,1256.3761379459577,0.0,1256.3761379459577,0.0
O2021_82_11_1_0025_00003594_2000_0.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,260.34592372457075,0.0,260.34592372457075,0.0
O2021_82_19_1_0024_00005009_4000_1000.tif,82-19,DSM/DTM geotransform mismatch -- no co-located terrain model,809.8987591051118,809.8987591051118,0.0,0.0
O2021_82_20_1_0024_00005080_2000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_1000_3000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_31_1_0043_00091116_5000_4000.tif,83-31,DSM/DTM geotransform mismatch -- no co-located terrain model,120.65239326262865,0.0,120.65239326262865,0.0
O2021_82_20_1_0023_00004975_11000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,860.2325267042627,0.0,860.2325267042627,0.0
O2021_83_25_1_0026_00001209_3000_3000.tif,83-25,DSM/DTM geotransform mismatch -- no co-located terrain model,670.820393249937,670.820393249937,0.0,0.0
O2021_82_20_1_0024_00005080_1000_10000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_22_1_0031_00000387_0_5000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,943.3981132056604,0.0,943.3981132056604,0.0
O2021_82_20_1_0024_00005079_1000_10000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_3000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0024_00002866_0_5000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,707.1067811865476,707.1067811865476,0.0,0.0
O2021_82_20_1_0024_00005079_2000_3000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_13000_0.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_11000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_0_1000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0005_00001869_3000_1000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_13000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0026_00002615_7000_2000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,490.3162244919089,490.3162244919089,0.0,0.0
O2021_82_20_1_0024_00005080_11000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_11000_3000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_10000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_11000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_3000_1000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0027_00002539_0_5000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,707.1067811865476,707.1067811865476,0.0,0.0
O2021_82_21_1_0004_00002039_10000_2000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_26_1_0013_00001594_2000_0.tif,83-26,DSM/DTM geotransform mismatch -- no co-located terrain model,670.820393249937,0.0,670.820393249937,0.0
O2021_82_20_1_0024_00005079_12000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_24_1_0024_00005686_10cm_0_0.tif,82-24,DSM/DTM geotransform mismatch -- no co-located terrain model,293.43653487594213,0.0,293.43653487594213,0.0
O2021_83_26_1_0013_00001591_4000_0.tif,83-26,DSM/DTM geotransform mismatch -- no co-located terrain model,441.47480109288233,0.0,441.47480109288233,0.0
O2021_82_24_1_0021_00002045_2000_1000.tif,82-24,DSM/DTM geotransform mismatch -- no co-located terrain model,182.8332573685652,0.0,182.8332573685652,0.0
O2021_82_20_1_0023_00004976_9000_3000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_22_1_0030_00000259_5000_1000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,208.3698634639856,208.3698634639856,0.0,0.0
O2021_83_25_1_0017_00002700_0_4000.tif,83-25,DSM/DTM geotransform mismatch -- no co-located terrain model,953.2030213968061,0.0,953.2030213968061,0.0
O2021_82_16_1_0026_00005230_10cm_1000_3000.tif,82-16,DSM/DTM geotransform mismatch -- no co-located terrain model,1087.3398732687035,0.0,1087.3398732687035,0.0
O2021_82_22_1_0030_00000258_8000_3000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,203.2732151563506,0.0,203.2732151563506,0.0
O2021_82_20_1_0024_00005078_3000_2000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_1000_3000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0023_00003032_5000_0.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,1309.046217671477,0.0,1309.046217671477,0.0
O2021_82_21_1_0004_00002039_10000_0.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_12000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_7000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_13000_5000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_26_1_0013_00001596_9980_2000.tif,83-26,DSM/DTM geotransform mismatch -- no co-located terrain model,674.4835060992967,0.0,674.4835060992967,0.0
O2021_82_13_1_0025_00144247_1000_1000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,728.0109889280518,728.0109889280518,0.0,0.0
O2021_82_20_1_0024_00005080_7000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0005_00001869_3000_2000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_1000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_2000_3000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_12000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_6000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_16_1_0024_00004783_10cm_7000_0.tif,82-16,DSM/DTM geotransform mismatch -- no co-located terrain model,469.4603284623739,469.4603284623739,0.0,0.0
O2021_82_21_1_0004_00002039_13000_2000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_13_1_0025_00144241_3000_6000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,241.05808428675442,241.05808428675442,0.0,0.0
O2021_82_20_1_0024_00005079_11000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_0_2000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_0_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_22_1_0030_00000261_1000_5000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,662.2907216623225,662.2907216623225,0.0,0.0
O2021_83_31_1_0043_00091110_5000_2000.tif,83-31,DSM/DTM geotransform mismatch -- no co-located terrain model,409.0,0.0,409.0,0.0
O2021_82_19_1_0023_00005473_6000_2000.tif,82-19,DSM/DTM geotransform mismatch -- no co-located terrain model,415.86656513838665,0.0,415.86656513838665,0.0
O2021_82_20_1_0024_00005079_10000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_12000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_12000_3000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_6000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_25_1_0017_00002705_10000_4000.tif,83-25,DSM/DTM geotransform mismatch -- no co-located terrain model,1190.428494282626,0.0,1190.428494282626,0.0
O2021_82_22_1_0030_00000262_8000_6000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,661.3879345739533,0.0,661.3879345739533,0.0
O2021_82_20_1_0024_00005079_13000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0026_00002619_2000_3000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,407.4616546375867,0.0,407.4616546375867,0.0
O2021_82_20_1_0024_00005078_10000_5000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_7000_5000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_22_1_0030_00000254_8000_0.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,201.0994778710278,0.0,201.0994778710278,0.0
O2021_82_22_1_0031_00000383_5000_5000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,357.6870140220357,357.6870140220357,0.0,0.0
O2021_82_20_1_0024_00005079_8000_5000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_13_1_0025_00144229_6000_0.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,638.7879147260066,638.7879147260066,0.0,0.0
O2021_82_21_1_0005_00001869_0_0.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0023_00004975_8000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,1088.7102461169363,1088.7102461169363,0.0,0.0
O2021_82_13_1_0024_00141752_1000_1000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,507.61008658221124,0.0,507.61008658221124,0.0
O2021_82_21_1_0005_00001869_3000_0.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0023_00004974_11000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,860.2325267042627,0.0,860.2325267042627,0.0
O2021_82_20_1_0024_00005078_5000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_4000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,806.2257748298549,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_4000_5000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_22_1_0029_00002085_7000_5000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,661.4506784333961,0.0,661.4506784333961,0.0
O2021_82_21_1_0004_00002039_7000_0.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0025_00003598_2000_3000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,316.5454153830063,316.5454153830063,0.0,0.0
O2021_82_20_1_0024_00005079_4000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,806.2257748298549,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_8000_0.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_9000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_26_1_0013_00001590_5000_4000.tif,83-26,DSM/DTM geotransform mismatch -- no co-located terrain model,103.24727599312246,0.0,103.24727599312246,0.0
O2021_82_13_1_0025_00144223_5000_0.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,420.8004277564366,0.0,420.8004277564366,0.0
O2021_82_20_1_0024_00005079_6000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_11000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_13_1_0024_00141735_1000_4000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,724.0338389882064,0.0,724.0338389882064,0.0
O2021_82_20_1_0024_00005077_4000_0.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_5000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_5000_3000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_13000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_4000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005077_12000_0.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_24_1_0022_00001738_10cm_7000_2000.tif,82-24,DSM/DTM geotransform mismatch -- no co-located terrain model,659.3944191453246,0.0,659.3944191453246,0.0
O2021_82_20_1_0024_00005079_8000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_24_1_0025_00001380_10cm_7000_2000.tif,82-24,DSM/DTM geotransform mismatch -- no co-located terrain model,799.7855962694002,0.0,799.7855962694002,0.0
O2021_82_16_1_0024_00004782_10cm_3000_1000.tif,82-16,DSM/DTM geotransform mismatch -- no co-located terrain model,539.0482353185103,539.0482353185103,0.0,0.0
O2021_82_20_1_0024_00005079_7000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_9000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_10000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_25_1_0026_00001211_8000_3000.tif,83-25,DSM/DTM geotransform mismatch -- no co-located terrain model,891.0965155357752,0.0,891.0965155357752,0.0
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_6000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0024_00002864_5000_6000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,438.83709961670286,0.0,438.83709961670286,0.0
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_9000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005077_2000_1000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_13_1_0026_00144925_6000_0.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,201.2486024796197,0.0,201.2486024796197,0.0
O2021_82_13_1_0024_00141759_3000_2000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,506.63793778200227,506.63793778200227,0.0,0.0
O2021_82_20_1_0024_00005079_5000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_12000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_5000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_4000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_13_1_0025_00144223_2000_2000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,232.1055794245369,232.1055794245369,0.0,0.0
O2021_82_22_1_0031_00000391_6000_3000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,404.7381869801761,404.7381869801761,0.0,0.0
O2021_82_21_1_0004_00002039_4000_2000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0023_00004975_15000_0.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,1555.6349186104046,1555.6349186104046,0.0,0.0
O2021_82_21_1_0004_00002039_11000_2000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_19_1_0023_00005472_8000_2000.tif,82-19,DSM/DTM geotransform mismatch -- no co-located terrain model,429.31689927138905,429.31689927138905,0.0,0.0
O2021_82_24_1_0021_00002046_4000_3000.tif,82-24,DSM/DTM geotransform mismatch -- no co-located terrain model,163.1502375113196,0.0,163.1502375113196,0.0
O2021_82_24_1_0022_00001737_10cm_3000_3000.tif,82-24,DSM/DTM geotransform mismatch -- no co-located terrain model,461.5463140357639,0.0,461.5463140357639,0.0
O2021_82_20_1_0024_00005079_10000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_2000_1000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_13000_7000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_31_1_0040_00094620_1000_2000.tif,83-31,DSM/DTM geotransform mismatch -- no co-located terrain model,211.00947846009194,0.0,211.00947846009194,0.0
O2021_82_13_1_0024_00141749_3000_3000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,414.70591989987315,0.0,414.70591989987315,0.0
O2021_82_20_1_0024_00005079_12000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_19_1_0023_00005474_9000_6000.tif,82-19,DSM/DTM geotransform mismatch -- no co-located terrain model,905.8255902766272,0.0,905.8255902766272,0.0
O2021_82_22_1_0029_00002081_5000_6000.tif,82-22,DSM/DTM geotransform mismatch -- no co-located terrain model,661.9063377850374,661.9063377850374,0.0,0.0
O2021_82_21_1_0005_00001869_2000_1000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_11000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_10000_3000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_10000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_25_1_0017_00002703_3000_3000.tif,83-25,DSM/DTM geotransform mismatch -- no co-located terrain model,953.281700233462,0.0,953.281700233462,0.0
O2021_82_20_1_0024_00005078_1000_2000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_2000_9000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_26_1_0013_00001599_5000_1000.tif,83-26,DSM/DTM geotransform mismatch -- no co-located terrain model,476.8406442408197,0.0,476.8406442408197,0.0
O2021_82_20_1_0024_00005080_1000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_10000_4000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0024_00002868_1000_7000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,748.2038492282701,0.0,748.2038492282701,0.0
O2021_82_13_1_0025_00144226_3000_1000.tif,82-13,DSM/DTM geotransform mismatch -- no co-located terrain model,366.44508456247576,366.44508456247576,0.0,0.0
O2021_82_20_1_0024_00005079_3000_3000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_11_1_0026_00002614_9000_1000.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,481.6803919613087,481.6803919613087,0.0,0.0
O2021_82_21_1_0005_00001869_1000_2000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_11000_5000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_25_1_0017_00002701_7000_1000.tif,83-25,DSM/DTM geotransform mismatch -- no co-located terrain model,305.3686296920494,0.0,305.3686296920494,0.0
O2021_82_11_1_0026_00002616_8000_0.tif,82-11,DSM/DTM geotransform mismatch -- no co-located terrain model,486.65593595475644,0.0,486.65593595475644,0.0
O2021_82_20_1_0024_00005079_1000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_83_31_1_0042_00092138_8150_3000.tif,83-31,DSM/DTM geotransform mismatch -- no co-located terrain model,563.4074901880521,0.0,563.4074901880521,0.0
O2021_82_21_1_0004_00002039_8000_3000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_6000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_11000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005077_3000_0.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_21_1_0004_00002039_7000_3000.tif,82-21,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005079_9000_6000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005080_3000_11000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
O2021_82_20_1_0024_00005078_12000_8000.tif,82-20,DSM/DTM geotransform mismatch -- no co-located terrain model,4.422938524830713e+59,0.0,4.422938524830713e+59,0.0
